date,open,high,low,close,volume,amount,code,name,industry
2020-03-03,8.55921036,8.6139018,8.16725504,8.24017696,27220588,249392055.0,601633,长城汽车,汽车
2020-03-04,8.3404446,8.3404446,8.0669874,8.2492922,19833870,177513096.0,601633,长城汽车,汽车
2020-03-05,8.32221412,8.45894272,8.203716,8.36779032,32029010,294064879.0,601633,长城汽车,汽车
2020-03-06,8.26752268,8.44071224,8.2492922,8.30398364,18021196,165253808.0,601633,长城汽车,汽车
2020-03-09,8.203716,8.24017696,7.82087592,7.92114356,27747888,243609554.0,601633,长城汽车,汽车
2020-03-10,7.73883876,8.22194648,7.72972352,8.1581398,23450580,206889817.0,601633,长城汽车,汽车
2020-03-11,8.16725504,8.5227494,8.13079408,8.34955984,31432447,288949835.0,601633,长城汽车,汽车
2020-03-12,8.25840744,8.45894272,8.08521788,8.37690556,25432246,230917861.0,601633,长城汽车,汽车
2020-03-13,8.0214112,8.45894272,7.9302588,8.44982748,28542990,258730180.0,601633,长城汽车,汽车
2020-03-16,8.44071224,8.44982748,7.72972352,7.82999116,32476820,286694509.0,601633,长城汽车,汽车
2020-03-17,7.7935302,7.96671976,7.39245964,7.48361204,20739070,172108212.0,601633,长城汽车,汽车
2020-03-18,7.51095776,7.76618448,7.3377682,7.37422916,33793363,281590407.0,601633,长城汽车,汽车
2020-03-19,7.48361204,7.51095776,7.00961956,7.48361204,41177794,328141947.0,601633,长城汽车,汽车
2020-03-20,7.52918824,7.72972352,7.41980536,7.64768636,23257052,194284538.0,601633,长城汽车,汽车
2020-03-23,7.45626632,7.4744968,7.1098872,7.1098872,19034622,151514611.0,601633,长城汽车,汽车
2020-03-24,7.23750056,7.82087592,7.19192436,7.82087592,29015214,238410603.0,601633,长城汽车,汽车
2020-03-25,8.04875692,8.39513604,7.89379784,8.25840744,43450548,390150200.0,601633,长城汽车,汽车
2020-03-26,8.203716,8.23106172,7.975835,8.1125636,22837893,202461052.0,601633,长城汽车,汽车
2020-03-27,8.22194648,8.31309888,8.03052644,8.1581398,16474760,147690296.0,601633,长城汽车,汽车
2020-03-30,8.13079408,8.28575316,7.75706924,8.23106172,17615770,158190900.0,601633,长城汽车,汽车
2020-03-31,8.24017696,8.2948684,8.08521788,8.10344836,21250322,190742391.0,601633,长城汽车,汽车
2020-04-01,8.10344836,8.3860208,7.68414732,7.72972352,37336546,326870570.0,601633,长城汽车,汽车
2020-04-02,7.5656492,7.62034064,7.35599868,7.5656492,26259042,215209297.0,601633,长城汽车,汽车
2020-04-03,7.6112254,7.6568016,7.41980536,7.43803584,15295169,125923880.0,601633,长城汽车,汽车
2020-04-07,7.5656492,7.62945588,7.44715108,7.58387968,19907747,164374007.0,601633,长城汽车,汽车
2020-04-08,7.52918824,7.54741872,7.41069012,7.48361204,12815735,105024046.0,601633,长城汽车,汽车
2020-04-09,7.52918824,7.60211016,7.48361204,7.53830348,16261500,134346084.0,601633,长城汽车,汽车
2020-04-10,7.55653396,7.55653396,7.31953772,7.36511392,16406640,133152519.0,601633,长城汽车,汽车
2020-04-13,7.36511392,7.39245964,7.21927008,7.36511392,10269161,82373112.0,601633,长城汽车,汽车
2020-04-14,7.31042248,7.44715108,7.31042248,7.41069012,13627275,110376773.0,601633,长城汽车,汽车
2020-04-15,7.41069012,7.4744968,7.36511392,7.37422916,10850950,88253298.0,601633,长城汽车,汽车
2020-04-16,7.34688344,7.41980536,7.26484628,7.31042248,14891703,119523236.0,601633,长城汽车,汽车
2020-04-17,7.34688344,7.43803584,7.32865296,7.37422916,11637951,94244515.0,601633,长城汽车,汽车
2020-04-20,7.41980536,7.41980536,7.32865296,7.39245964,7855156,63587253.0,601633,长城汽车,汽车
2020-04-21,7.37422916,7.37422916,7.21015484,7.26484628,9843887,78637762.0,601633,长城汽车,汽车
2020-04-22,7.21927008,7.34688344,7.14634816,7.32865296,7296521,58176520.0,601633,长城汽车,汽车
2020-04-23,7.36511392,7.3833444,7.2466158,7.28307676,8543688,68482525.0,601633,长城汽车,汽车
2020-04-24,7.37422916,7.43803584,7.17369388,7.21015484,10967441,87525685.0,601633,长城汽车,汽车
2020-04-27,7.2010396,7.21015484,6.99138908,7.17369388,10677761,83453355.0,601633,长城汽车,汽车
2020-04-28,7.1554634,7.21015484,6.9731586,7.064311,10660179,82659705.0,601633,长城汽车,汽车
2020-04-29,7.064311,7.2010396,7.0187348,7.12811768,9299872,72635525.0,601633,长城汽车,汽车
2020-04-30,7.16457864,7.4289206,7.1554634,7.34688344,14858921,119704066.0,601633,长城汽车,汽车
2020-05-06,7.28307676,7.58387968,7.25573104,7.52918824,19706106,162113581.0,601633,长城汽车,汽车
2020-05-07,7.520073,7.520073,7.3833444,7.46538156,10675321,87245109.0,601633,长城汽车,汽车
2020-05-08,7.44715108,7.7023778,7.44715108,7.64768636,18830981,156790266.0,601633,长城汽车,汽车
2020-05-11,7.72060828,8.1125636,7.72060828,7.87556736,25329454,220617978.0,601633,长城汽车,汽车
2020-05-12,7.87556736,7.94848928,7.75706924,7.84822164,10123099,87103789.0,601633,长城汽车,汽车
2020-05-13,7.81176068,7.975835,7.71149304,7.85733688,8393555,72321177.0,601633,长城汽车,汽车
2020-05-14,7.81176068,7.84822164,7.6112254,7.6568016,13224411,112008160.0,601633,长城汽车,汽车
2020-05-15,7.6568016,7.73883876,7.45626632,7.520073,9809206,81302158.0,601633,长城汽车,汽车
2020-05-18,7.54741872,7.55653396,7.39245964,7.46538156,6377292,52356120.0,601633,长城汽车,汽车
2020-05-19,7.64768636,7.67503208,7.4744968,7.49272728,7834108,64990031.0,601633,长城汽车,汽车
2020-05-20,7.4744968,7.5656492,7.40157488,7.4289206,7548821,61866919.0,601633,长城汽车,汽车
2020-05-21,7.4289206,7.49272728,7.34688344,7.3833444,5808200,47304311.0,601633,长城汽车,汽车
2020-05-22,7.3833444,7.4744968,7.26484628,7.31042248,8418604,67869990.0,601633,长城汽车,汽车
2020-05-25,7.31953772,7.3377682,7.13723292,7.18280912,11556827,91348984.0,601633,长城汽车,汽车
2020-05-26,7.21015484,7.31953772,7.21015484,7.2466158,9472673,75362419.0,601633,长城汽车,汽车
2020-05-27,7.26484628,7.520073,7.18280912,7.31042248,14006443,112847744.0,601633,长城汽车,汽车
2020-05-28,7.32865296,7.3833444,7.21015484,7.292192,9060676,72542682.0,601633,长城汽车,汽车
2020-05-29,7.28307676,7.32865296,7.23750056,7.28307676,6233024,49785019.0,601633,长城汽车,汽车
2020-06-01,7.3377682,7.51095776,7.31042248,7.43803584,11540600,94147478.0,601633,长城汽车,汽车
2020-06-02,7.4744968,7.48361204,7.3377682,7.3833444,8083501,65666370.0,601633,长城汽车,汽车
2020-06-03,7.44715108,7.72972352,7.41069012,7.6568016,24332620,203045415.0,601633,长城汽车,汽车
2020-06-04,7.6568016,7.7023778,7.48361204,7.520073,15773574,130870688.0,601633,长城汽车,汽车
2020-06-05,7.520073,7.60211016,7.40157488,7.45626632,8762404,71678776.0,601633,长城汽车,汽车
2020-06-08,7.49272728,7.7935302,7.43803584,7.7935302,26875395,226124305.0,601633,长城汽车,汽车
2020-06-09,7.747954,7.81176068,7.64768636,7.69326256,13121436,111152601.0,601633,长城汽车,汽车
2020-06-10,7.68414732,7.8391064,7.6112254,7.73883876,14578178,123426791.0,601633,长城汽车,汽车
2020-06-11,7.77529972,7.85733688,7.59299492,7.62034064,13611347,115254963.0,601633,长城汽车,汽车
2020-06-12,7.49272728,7.64768636,7.41980536,7.58387968,10602344,87608546.0,601633,长城汽车,汽车
2020-06-15,7.53830348,7.5656492,7.44715108,7.46538156,8886288,72977921.0,601633,长城汽车,汽车
2020-06-16,7.53830348,7.62034064,7.45626632,7.51095776,12927044,106511088.0,601633,长城汽车,汽车
2020-06-17,7.50184252,7.50184252,7.36511392,7.41069012,12511760,101785384.0,601633,长城汽车,汽车
2020-06-18,7.43803584,7.4744968,7.3833444,7.41980536,10278033,83769247.0,601633,长城汽车,汽车
2020-06-19,7.4289206,7.52918824,7.39245964,7.520073,13729255,112404539.0,601633,长城汽车,汽车
2020-06-22,7.62034064,7.63857112,7.4289206,7.45626632,12800265,105240152.0,601633,长城汽车,汽车
2020-06-23,7.41980536,7.43803584,7.31953772,7.35599868,11124522,89756633.0,601633,长城汽车,汽车
2020-06-24,7.40157488,7.44715108,7.28307676,7.4289206,13619798,110045652.0,601633,长城汽车,汽车
2020-06-29,7.4289206,7.4289206,7.18280912,7.21927008,26330602,209047183.0,601633,长城汽车,汽车
2020-06-30,7.33222065,7.33222065,7.21927245,7.2663342,11279987,87207055.0,601633,长城汽车,汽车
2020-07-01,7.31339595,7.4734059,7.27574655,7.4734059,15954290,125294411.0,601633,长城汽车,汽车
2020-07-02,7.50164295,7.6051788,7.4357565,7.5675294,24352410,194697933.0,601633,长城汽车,汽车
2020-07-03,7.5863541,7.9816728,7.57694175,7.9251987,40771011,339626711.0,601633,长城汽车,汽车
2020-07-06,8.0569716,8.5275891,8.04755925,8.42405325,42196179,371946893.0,601633,长城汽车,汽车
2020-07-07,8.51817675,8.70642375,8.34875445,8.40522855,28081079,254700179.0,601633,长城汽车,汽车
2020-07-08,8.3393421,8.8287843,8.2640433,8.61230025,33126747,300168078.0,601633,长城汽车,汽车
2020-07-09,8.6217126,9.08291775,8.61230025,8.9605572,31245270,297933984.0,601633,长城汽车,汽车
2020-07-10,9.035856,9.4688241,8.8287843,9.17704125,36931680,363660376.0,601633,长城汽车,汽车
2020-07-13,9.0735054,10.0147404,9.0735054,9.77943165,31276915,319990072.0,601633,长城汽车,汽车
2020-07-14,9.788844,10.15592565,9.41235,9.9017922,29509726,305480979.0,601633,长城汽车,汽车
2020-07-15,9.81708105,10.165338,9.4688241,9.8453181,33896688,353340762.0,601633,长城汽车,汽车
2020-07-16,9.788844,10.23122445,9.5064735,9.5064735,24124999,252878334.0,601633,长城汽车,汽车
2020-07-17,9.41235,10.13710095,9.41235,10.0523898,24888315,259397541.0,601633,长城汽车,汽车
2020-07-20,10.0523898,10.4477085,9.8641428,10.34417265,23625536,256909459.0,601633,长城汽车,汽车
2020-07-21,10.49477025,11.37953115,10.3724097,11.26658295,31922339,376563219.5,601633,长城汽车,汽车
2020-07-22,11.2759953,12.2172303,10.7865531,11.1818718,36630660,440653215.41,601633,长城汽车,汽车
2020-07-23,11.1630471,11.6524893,11.0124495,11.6336646,33435451,406548276.08,601633,长城汽车,汽车
2020-07-24,12.1607562,12.7066725,12.05722035,12.2925291,55875413,735696827.91,601633,长城汽车,汽车
2020-07-27,12.3490032,13.35612465,12.1231068,13.2714135,42878063,586847453.48,601633,长城汽车,汽车
2020-07-28,13.56319635,13.9114533,11.9536845,12.3301785,67358371,911103920.04,601633,长城汽车,汽车
2020-07-29,12.00074625,12.92315655,11.62425225,12.84785775,43686759,582206242.42,601633,长城汽车,汽车
2020-07-30,12.7066725,13.07375415,12.24546735,12.424302,33450996,445512306.84,601633,长城汽车,汽车
2020-07-31,12.24546735,12.8949195,12.11369445,12.56548725,32281642,425822890.77,601633,长城汽车,汽车
2020-08-03,12.612549,13.4596605,12.37724025,13.26200115,34824832,478803429.25,601633,长城汽车,汽车
2020-08-04,13.17729,13.54437165,12.75373425,13.1396406,26134659,364131564.99,601633,长城汽车,汽车
2020-08-05,12.9325689,13.4031864,12.8384454,13.2525888,17590513,246627803.67,601633,长城汽车,汽车
2020-08-06,13.2525888,13.4408358,13.0643418,13.29965055,17760156,250379528.85,601633,长城汽车,汽车
2020-08-07,13.1584653,14.3444214,12.90433185,13.742031,26933317,385438570.75,601633,长城汽车,汽车
2020-08-10,13.7232063,14.4761943,13.553784,14.4761943,32791799,494621588.28,601633,长城汽车,汽车
2020-08-11,14.4385449,14.8150389,13.8173298,13.84556685,23074476,349206114.15,601633,长城汽车,汽车
2020-08-12,13.77026805,13.9114533,12.7066725,13.22435175,29875196,416294514.62,601633,长城汽车,汽车
2020-08-13,13.16787765,13.78909275,13.0643418,13.4973099,20551296,295312769.06,601633,长城汽车,汽车
2020-08-14,13.48789755,13.6855569,12.989043,13.3467123,15056924,212696078.79,601633,长城汽车,汽车
2020-08-17,13.2149394,13.88321625,13.11140355,13.8361545,20982708,301342586.79,601633,长城汽车,汽车
2020-08-18,13.742031,14.16558675,13.553784,13.73261865,16464149,241233206.61,601633,长城汽车,汽车
2020-08-19,13.7043816,13.73261865,13.3467123,13.3467123,11186815,160218097.21,601633,长城汽车,汽车
2020-08-20,13.29965055,13.29965055,12.612549,12.90433185,22942254,314637964.53,601633,长城汽车,汽车
2020-08-21,13.01728005,13.4596605,12.8949195,13.0078677,11885420,165721957.16,601633,长城汽车,汽车
2020-08-24,13.0831665,13.17729,12.8572701,13.0455171,11104091,153265633.35,601633,长城汽车,汽车
2020-08-25,13.1584653,13.1584653,12.81020835,12.9513936,10506217,144283962.9,601633,长城汽车,汽车
2020-08-26,13.0266924,13.07375415,12.5372502,12.7066725,10021641,135670176.92,601633,长城汽车,汽车
2020-08-27,12.9325689,12.9325689,12.45253905,12.7066725,9607378,129398678.04,601633,长城汽车,汽车
2020-08-28,12.7443219,12.9513936,12.56548725,12.8760948,11900936,161668769.99,601633,长城汽车,汽车
2020-08-31,13.1961147,13.6667322,12.82903305,13.13022825,28994278,406447096.01,601633,长城汽车,汽车
2020-09-01,12.989043,14.44795725,12.94198125,14.44795725,33090965,493640663.28,601633,长城汽车,汽车
2020-09-02,15.05976,15.29506875,14.25971025,15.01269825,60089607,946810364.44,601633,长城汽车,汽车
2020-09-03,14.683266,15.01269825,14.12793735,14.63620425,28629168,445734741.08,601633,长城汽车,汽车
2020-09-04,14.306772,15.46449105,14.2126485,14.95622415,33947393,536807507.12,601633,长城汽车,汽车
2020-09-07,14.871513,15.7939233,14.86210065,15.38919225,37910983,620290557.33,601633,长城汽车,汽车
2020-09-08,15.436254,16.93281765,15.35154285,15.7939233,48315222,825160494.19,601633,长城汽车,汽车
2020-09-09,15.7186245,16.51867425,14.88092535,15.95393325,37148925,620440213.17,601633,长城汽车,汽车
2020-09-10,16.189242,16.4716125,15.7186245,16.0386444,24563548,419742616.74,601633,长城汽车,汽车
2020-09-11,15.7186245,16.2833655,15.46449105,16.25512845,19748478,335865103.33,601633,长城汽车,汽车
2020-09-14,16.29277785,16.74457065,15.69038745,16.0386444,21451235,366651464.68,601633,长城汽车,汽车
2020-09-15,16.0386444,16.33042725,15.6056763,16.21747905,27059474,458515483.7,601633,长城汽车,汽车
2020-09-16,16.17982965,17.3563734,15.91628385,17.1493017,30572133,547506410.99,601633,长城汽车,汽车
2020-09-17,17.1116523,18.38231955,16.83869415,18.02465025,39676455,747998986.05,601633,长城汽车,汽车
2020-09-18,17.83640325,18.071712,16.94223,18.071712,41014432,758112862.64,601633,长城汽车,汽车
2020-09-21,17.5822698,17.8269909,16.94223,17.130477,33931446,627383990.11,601633,长城汽车,汽车
2020-09-22,16.9798794,17.0740029,16.377489,16.6598595,20668161,365962891.78,601633,长城汽车,汽车
2020-09-23,16.49984955,17.130477,16.49984955,16.68809655,22903471,409792866.01,601633,长城汽车,汽车
2020-09-24,16.46220015,16.66927185,15.9068715,16.0951185,28787619,496585061.55,601633,长城汽车,汽车
2020-09-25,16.4716125,16.94223,16.1139432,16.29277785,19619351,343405251.83,601633,长城汽车,汽车
2020-09-28,16.5845607,17.25283755,16.5280866,17.23401285,31601588,571129771.62,601633,长城汽车,汽车
2020-09-29,17.4128475,17.506971,16.377489,16.95164235,31817869,567751136.06,601633,长城汽车,汽车
2020-09-30,16.94223,18.448206,16.6786842,17.9964132,34813447,656758742.09,601633,长城汽车,汽车
2020-10-09,18.8999988,19.62474975,18.448206,18.72116415,36496122,736418232.54,601633,长城汽车,汽车
2020-10-12,19.4459151,20.5942218,18.9188235,20.5942218,37966004,805040642.94,601633,长城汽车,汽车
2020-10-13,21.16837515,22.65552645,20.13301665,22.65552645,50416373,1160179358.78,601633,长城汽车,汽车
2020-10-14,22.6272894,22.6272894,21.37544685,21.8178273,42652560,995592663.87,601633,长城汽车,汽车
2020-10-15,22.54257825,23.0226081,21.3660345,21.3848592,43180163,1018143064.21,601633,长城汽车,汽车
2020-10-16,21.648405,21.836652,20.77305645,21.1966122,32003679,719881059.46,601633,长城汽车,汽车
2020-10-19,21.0648393,22.3072695,20.5942218,21.5731062,40605659,926556293.63,601633,长城汽车,汽车
2020-10-20,21.5731062,23.72853435,21.03660225,23.719122,57987859,1375412386.89,601633,长城汽车,汽车
2020-10-21,23.154381,24.1897395,22.8720105,23.12614395,44246843,1097064019.48,601633,长城汽车,汽车
2020-10-22,22.966134,24.18032715,21.78959025,23.31439095,43728327,1071295205.37,601633,长城汽车,汽车
2020-10-23,23.31439095,24.18032715,22.4766918,23.48381325,40058173,996408012.02,601633,长城汽车,汽车
2020-10-26,22.1190225,23.6626479,21.836652,22.56140295,45045645,1089661502.87,601633,长城汽车,汽车
2020-10-27,22.10961015,22.3825683,21.5542815,21.8931261,34517875,801788080.97,601633,长城汽车,汽车
2020-10-28,22.24138305,23.7002973,21.8931261,23.18261805,46816739,1137771194.54,601633,长城汽车,汽车
2020-10-29,22.58964,24.02972955,22.3825683,22.9473093,52311966,1290006215.61,601633,长城汽车,汽车
2020-10-30,23.10731925,23.67206025,22.1190225,22.3260942,47299781,1145225331.64,601633,长城汽车,汽车
2020-11-02,22.33550655,23.40851445,22.1943213,23.01319575,44204967,1079995686.12,601633,长城汽车,汽车
2020-11-03,23.10731925,24.9427275,22.33550655,24.1897395,61356172,1513014878.24,601633,长城汽车,汽车
2020-11-04,24.1897395,26.5240023,23.70970965,26.0910342,74627089,2024207607.32,601633,长城汽车,汽车
2020-11-05,26.35458,27.1828668,25.789839,27.0134445,64315815,1805193107.47,601633,长城汽车,汽车
2020-11-06,26.8251975,28.1429265,25.79925135,26.6934246,60542716,1719971977.88,601633,长城汽车,汽车
2020-11-09,26.36399235,26.66518755,25.4321697,26.0722095,49317089,1360886702.88,601633,长城汽车,汽车
2020-11-10,25.7521896,25.7521896,23.57793675,24.9427275,57761655,1507490763.99,601633,长城汽车,汽车
2020-11-11,24.3591618,24.83919165,23.0226081,23.2485045,48531655,1226496363.14,601633,长城汽车,汽车
2020-11-12,23.38968975,24.48152235,23.29556625,24.1709148,36726915,934870139.36,601633,长城汽车,汽车
2020-11-13,24.47211,24.91449045,24.0014925,24.3779865,35046390,915302511.07,601633,长城汽车,汽车
2020-11-16,24.23680125,24.23680125,22.6837635,23.48381325,42689915,1056584570.24,601633,长城汽车,汽车
2020-11-17,23.87913195,24.6227076,23.57793675,23.8132455,41596279,1066430267.57,601633,长城汽车,汽车
2020-11-18,23.530875,24.23680125,23.0602575,23.8697196,31527648,793625464.35,601633,长城汽车,汽车
2020-11-19,24.2462136,24.46269765,22.966134,23.46498855,30608342,768770908.83,601633,长城汽车,汽车
2020-11-20,23.67206025,25.40393265,23.48381325,25.036851,56144292,1467830163.32,601633,长城汽车,汽车
2020-11-23,25.225098,26.13809595,24.47211,25.66747845,50727691,1360483059.44,601633,长城汽车,汽车
2020-11-24,26.34516765,26.51458995,24.80154225,24.89566575,43463637,1180394141.34,601633,长城汽车,汽车
2020-11-25,24.8297793,26.8251975,24.4344606,26.11927125,55057917,1518590407.37,601633,长城汽车,汽车
2020-11-26,25.3756956,25.61100435,24.55682115,25.19686095,35332657,938849970.03,601633,长城汽车,汽车
2020-11-27,25.3192215,26.32634295,24.82036695,25.70512785,36233447,989146422.53,601633,长城汽车,汽车
2020-11-30,25.6957155,26.38281705,24.9427275,26.25104415,43357480,1185800698.8,601633,长城汽车,汽车
2020-12-01,26.25104415,26.49576525,25.42275735,26.30751825,37275736,1034427579.24,601633,长城汽车,汽车
2020-12-02,25.9027872,26.04397245,24.42504825,24.7921299,44272658,1179004826.46,601633,长城汽车,汽车
2020-12-03,24.5662335,24.660357,23.530875,23.6438232,39779959,1005396792.62,601633,长城汽车,汽车
2020-12-04,23.6061738,24.1709148,23.10731925,23.89795665,21021248,533426476.33,601633,长城汽车,汽车
2020-12-07,23.54028735,23.78500845,23.27674155,23.5685244,19131515,478300059.55,601633,长城汽车,汽车
2020-12-08,24.0014925,24.70741875,23.95443075,24.36857415,37519371,972025109.28,601633,长城汽车,汽车
2020-12-09,24.5474088,24.5474088,23.5873491,23.67206025,21061787,537262111.06,601633,长城汽车,汽车
2020-12-10,23.342628,23.530875,22.65552645,22.966134,26677724,653523792.41,601633,长城汽车,汽车
2020-12-11,23.16379335,23.67206025,22.97554635,23.46498855,23935619,591707209.57,601633,长城汽车,汽车
2020-12-14,23.46498855,25.3192215,22.8720105,25.1121498,44067192,1142562617.38,601633,长城汽车,汽车
2020-12-15,25.1309745,26.4110541,24.91449045,25.8463131,42676535,1163321434.35,601633,长城汽车,汽车
2020-12-16,25.85572545,26.0722095,24.9615522,25.55453025,27623108,748851910.57,601633,长城汽车,汽车
2020-12-17,25.3756956,25.85572545,24.7544805,24.7921299,26858443,713661255.46,601633,长城汽车,汽车
2020-12-18,24.83919165,27.26757795,24.5850582,27.26757795,66085387,1849054510.55,601633,长城汽车,汽车
2020-12-21,27.860556,29.88421125,27.4275879,29.366532,90316487,2750026913.07,601633,长城汽车,汽车
2020-12-22,29.0465121,31.29606375,28.43470935,28.5194205,61119028,1914826998.58,601633,长城汽车,汽车
2020-12-23,29.178285,31.37136255,28.801791,31.37136255,58420500,1885703819.42,601633,长城汽车,汽车
2020-12-24,31.060755,31.0795797,29.6489025,30.56190045,42349809,1360398377.38,601633,长城汽车,汽车
2020-12-25,29.178285,32.190237,28.4441217,31.4560737,36177654,1163152525.97,601633,长城汽车,汽车
2020-12-28,31.39018725,34.0350576,30.6089622,33.23500785,49511273,1706850821.03,601633,长城汽车,汽车
2020-12-29,32.566731,34.825695,31.5313725,31.99257765,52978693,1843020037.87,601633,长城汽车,汽车
2020-12-30,32.378484,35.15512725,31.99257765,34.9951173,51179314,1860045437.34,601633,长城汽车,汽车
2020-12-31,35.013942,35.94576465,34.28919105,35.58809535,44402448,1662347940.06,601633,长城汽车,汽车
2021-01-04,33.9974082,36.9905355,33.89387235,35.87046585,41672249,1580853501.78,601633,长城汽车,汽车
2021-01-05,35.87046585,36.4822686,34.83510735,36.03988815,38343056,1454445504.98,601633,长城汽车,汽车
2021-01-06,35.94576465,36.7834638,34.40213925,35.4092607,32366117,1219106957.11,601633,长城汽车,汽车
2021-01-07,35.202189,38.9483043,34.81628265,38.9483043,45645138,1804699592.07,601633,长城汽车,汽车
2021-01-08,39.72952935,40.5107544,37.6494,40.0024875,39151455,1627189101.37,601633,长城汽车,汽车
2021-01-11,40.284858,43.9180251,40.284858,43.4097582,44396931,2006672474.61,601633,长城汽车,汽车
2021-01-12,42.355575,46.9111524,41.037846,45.90403095,49524090,2290214382.14,601633,长城汽车,汽车
2021-01-13,45.90403095,48.6806742,44.7086625,46.88291535,55754438,2765360654.69,601633,长城汽车,汽车
2021-01-14,45.65930985,46.5911325,42.19556505,42.19556505,50443327,2361102148.48,601633,长城汽车,汽车
2021-01-15,39.59775645,45.17928,37.97883225,40.95313485,86876198,3678170163.52,601633,长城汽车,汽车
2021-01-18,39.53187,39.71070465,37.84705935,38.778882,55114884,2279295946.05,601633,长城汽车,汽车
2021-01-19,38.97654135,39.37186005,37.084659,37.6117506,48771908,1960147971.88,601633,长城汽车,汽车
2021-01-20,37.8752964,39.18361305,37.2917307,38.1200175,44720080,1816338233.69,601633,长城汽车,汽车
2021-01-21,37.9129458,39.5883441,35.98341405,38.44944975,67013883,2684732044.59,601633,长城汽车,汽车
2021-01-22,37.80940995,38.7035832,36.1245993,37.05642195,59743431,2359588911.07,601633,长城汽车,汽车
2021-01-25,37.1787825,40.76488785,37.1411331,40.76488785,80400312,3345109177.67,601633,长城汽车,汽车
